행정동_코드,행정동_한글,자치구명,year,month,위험노출시간,pm25_평균,pm10_평균,온도_평균,습도_평균,열지수_평균,소음_평균,high_temp_risk_비율,low_temp_risk_비율,humidity_risk_비율,noise_risk_비율,병원수,공원면적,금연구역수,환자수_인구보정,위험노출시간_norm,환자수_norm,병원수_norm,공원면적_norm,금연구역수_norm,건강안전도_점수,건강안전도_등급,계절
1123072000,휘경1동,동대문구,2025,1,0.56,27.66124661246613,43.50269541778976,1.7109859154929576,54.18450704225352,1.7109859154929576,47.92112676056338,0.0,0.7830985915492957,0.0859154929577464,0.0,4.0,458663.7,113.0,73805.13077675698,0.5656565656565657,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,43,5,겨울
1123072000,휘경1동,동대문구,2025,2,0.36,21.01492537313433,36.95037593984962,0.6469860896445132,49.60432766615147,0.6469860896445132,48.12519319938176,0.0,0.8052550231839258,0.0680061823802163,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123072000,휘경1동,동대문구,2025,3,0.58,30.693351424694708,55.18563685636856,9.714697406340058,51.1628242074928,9.714697406340058,47.14697406340058,0.0,0.1873198847262248,0.1210374639769452,0.0,4.0,458663.7,113.0,73805.13077675698,0.5858585858585859,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,42,5,봄
1123072000,휘경1동,동대문구,2025,4,0.2,21.171107994389903,43.96072931276297,15.321428571428571,53.87450632231173,15.321428571428571,46.73214285714285,0.0,0.0113636363636363,0.1347402597402597,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123072000,휘경1동,동대문구,2025,5,0.2,19.22086720867209,38.00813008130081,19.526666666666667,59.48866276355017,19.551955269274128,46.48888888888889,0.0,0.0,0.1126984126984127,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123072000,휘경1동,동대문구,2025,6,0.2,18.87798036465638,34.32678821879383,25.4282982791587,63.1395322097766,25.92977843188569,46.105162523900574,0.0152963671128107,0.0,0.0994263862332696,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,여름
1123072000,휘경1동,동대문구,2025,7,0.18,14.936974789915968,24.88920056100982,30.46948640483384,62.89850186172646,34.647822878853304,46.39123867069486,0.5377643504531722,0.0,0.0483383685800604,0.0015105740181268,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123072000,휘경1동,동대문구,2025,8,0.18,13.745810055865922,23.02387640449438,29.57001455604076,67.17138244011652,33.23444728672845,46.0858806404658,0.3915574963609898,0.0,0.0727802037845705,0.0,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123072000,휘경1동,동대문구,2025,9,0.0,8.987323943661972,18.44788732394366,24.879444444444445,68.70833333333333,25.410053312084123,45.98194444444445,0.0236111111111111,0.0,0.2041666666666666,0.0,4.0,458663.7,113.0,73805.13077675698,0.0,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,84,1,가을
1123072000,휘경1동,동대문구,2025,10,0.08,7.922644163150492,16.710267229254573,22.991666666666667,70.03333333333333,23.00755588427661,45.7,0.0,0.0,0.125,0.0,4.0,458663.7,113.0,73805.13077675698,0.0808080808080808,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,79,1,가을
1123072000,휘경1동,동대문구,2025,11,0.28,19.791316526610643,37.83613445378151,9.160119047619048,63.13635029529932,9.160119047619048,47.30952380952381,0.0,0.1369047619047619,0.0476190476190476,0.0297619047619047,4.0,458663.7,113.0,73805.13077675698,0.2828282828282829,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,64,3,가을
1123072000,휘경1동,동대문구,2025,12,0.36,19.155615696887686,31.104194857916102,3.0703225806451613,52.12258064516129,3.0703225806451613,47.76129032258064,0.0,0.6193548387096774,0.1096774193548387,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123073000,휘경2동,동대문구,2025,1,0.56,27.66124661246613,43.50269541778976,0.4956996587030717,57.18629763627269,0.4956996587030717,45.72559726962457,0.0,0.8580204778156997,0.098976109215017,0.0,4.0,458663.7,113.0,73805.13077675698,0.5656565656565657,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,43,5,겨울
1123073000,휘경2동,동대문구,2025,2,0.44,21.01492537313433,36.95037593984962,-0.1762013729977116,52.86949416446246,-0.1762013729977116,45.99008390541572,0.0,0.8482074752097636,0.0930587337909992,0.0,4.0,458663.7,113.0,73805.13077675698,0.4444444444444445,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,52,4,겨울
1123073000,휘경2동,동대문구,2025,3,0.58,30.693351424694708,55.18563685636856,9.135642857142855,53.82951663784655,9.135642857142855,45.10142857142857,0.0,0.26,0.1371428571428571,0.0021428571428571,4.0,458663.7,113.0,73805.13077675698,0.5858585858585859,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,42,5,봄
1123073000,휘경2동,동대문구,2025,4,0.2,21.171107994389903,43.96072931276297,14.900488599348533,55.75987464062738,14.894663204030955,44.55048859934853,0.0,0.023615635179153,0.1522801302931596,0.008957654723127,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123073000,휘경2동,동대문구,2025,5,0.2,19.22086720867209,38.00813008130081,19.110526315789475,60.54382718184187,19.163212236345903,44.72136222910217,0.0023219814241486,0.0,0.1246130030959752,0.0270897832817337,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123073000,휘경2동,동대문구,2025,6,0.2,18.87798036465638,34.32678821879383,25.13883029721956,64.97122109273924,25.796896043492712,43.332694151486095,0.0508149568552253,0.0,0.1764141898370086,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,여름
1123073000,휘경2동,동대문구,2025,7,0.18,14.936974789915968,24.88920056100982,29.80244461420932,67.46827970433107,34.575936278216325,44.72880061115355,0.5171886936592819,0.0,0.1802902979373567,0.1031321619556913,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123073000,휘경2동,동대문구,2025,8,0.26,13.745810055865922,23.02387640449438,28.8596870342772,71.30622057520482,32.87327039000559,47.87183308494784,0.3777943368107302,0.0,0.2496274217585693,0.2950819672131147,4.0,458663.7,113.0,73805.13077675698,0.2626262626262626,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,65,3,여름
1123073000,휘경2동,동대문구,2025,9,0.08,8.987323943661972,18.44788732394366,24.02409722222222,77.03522260335477,24.57993050364465,47.31666666666667,0.0236111111111111,0.0,0.4354166666666667,0.0569444444444444,4.0,458663.7,113.0,73805.13077675698,0.0808080808080808,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,79,1,가을
1123073000,휘경2동,동대문구,2025,10,0.08,7.922644163150492,16.710267229254573,22.258333333333333,78.39583333333333,22.273771738967422,45.29166666666666,0.0,0.0,0.4458333333333333,0.0166666666666666,4.0,458663.7,113.0,73805.13077675698,0.0808080808080808,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,79,1,가을
1123073000,휘경2동,동대문구,2025,11,0.28,19.791316526610643,37.83613445378151,8.388690476190476,66.98905741959871,8.388690476190476,43.45238095238095,0.0,0.1875,0.119047619047619,0.0,4.0,458663.7,113.0,73805.13077675698,0.2828282828282829,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,64,3,가을
1123073000,휘경2동,동대문구,2025,12,0.36,19.155615696887686,31.1041948579161,1.3636904761904762,55.493215919139466,1.3636904761904762,43.910714285714285,0.0,0.7767857142857143,0.2023809523809523,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123074000,이문1동,동대문구,2025,1,0.56,27.66124661246613,43.50269541778976,1.02722371967655,54.339497101900655,1.02722371967655,42.86657681940701,0.0,0.8261455525606469,0.11455525606469,0.0,4.0,458663.7,113.0,73805.13077675698,0.5656565656565657,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,43,5,겨울
1123074000,이문1동,동대문구,2025,2,0.36,21.01492537313433,36.95037593984962,0.3873282442748091,49.30687022900764,0.3873282442748091,42.89770992366413,0.0,0.8259541984732824,0.1022900763358778,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123074000,이문1동,동대문구,2025,3,0.58,30.693351424694708,55.18563685636856,9.435302593659944,51.85248904674517,9.435302593659944,42.01585014409222,0.0,0.2132564841498559,0.1239193083573487,0.0,4.0,458663.7,113.0,73805.13077675698,0.5858585858585859,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,42,5,봄
1123074000,이문1동,동대문구,2025,4,0.2,21.171107994389903,43.96072931276297,15.291789819376028,54.10214365896324,15.2871708347718,41.71592775041051,0.0,0.0197044334975369,0.1527093596059113,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123074000,이문1동,동대문구,2025,5,0.2,19.22086720867209,38.00813008130081,19.58720748829953,58.79826899810664,19.611524659664887,41.46957878315133,0.0,0.0,0.1060842433697348,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123074000,이문1동,동대문구,2025,6,0.2,18.87798036465638,34.32678821879383,25.77177570093458,62.31031623837231,26.42301180301798,40.85607476635514,0.0411214953271028,0.0,0.0878504672897196,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,여름
1123074000,이문1동,동대문구,2025,7,0.36,14.936974789915965,24.88920056100981,30.44781954887218,63.90052943500593,35.05433011220632,43.43157894736842,0.5398496240601504,0.0,0.0526315789473684,0.0120300751879699,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,여름
1123074000,이문1동,동대문구,2025,8,0.18,13.745810055865922,23.02387640449438,29.509134615384617,68.15055324466131,33.44994237503737,45.27884615384615,0.4278846153846153,0.0,0.1137820512820512,0.0096153846153846,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123074000,이문1동,동대문구,2025,9,0.08,8.987323943661972,18.44788732394366,24.60888888888889,71.98333333333333,25.18672665150829,44.09722222222222,0.0347222222222222,0.0,0.3125,0.0027777777777777,4.0,458663.7,113.0,73805.13077675698,0.0808080808080808,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,79,1,가을
1123074000,이문1동,동대문구,2025,10,0.08,7.922644163150492,16.710267229254573,22.715,73.525,22.737317953204485,43.71666666666667,0.0,0.0,0.2916666666666667,0.0,4.0,458663.7,113.0,73805.13077675698,0.0808080808080808,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,79,1,가을
1123074000,이문1동,동대문구,2025,11,0.28,19.791316526610643,37.83613445378151,8.585119047619047,64.18659492423815,8.585119047619047,43.660714285714285,0.0,0.1607142857142857,0.0535714285714285,0.0,4.0,458663.7,113.0,73805.13077675698,0.2828282828282829,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,64,3,가을
1123074000,이문1동,동대문구,2025,12,0.36,19.155615696887686,31.1041948579161,1.7214285714285713,52.05952380952381,1.7214285714285713,44.148809523809526,0.0,0.75,0.1666666666666666,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123075000,이문2동,동대문구,2025,1,0.48,27.66124661246613,43.50269541778976,8.49911803228707,58.061025038626745,8.49911803228707,54.55766621438264,0.0,0.4138398914518317,0.0542740841248303,0.5020352781546812,4.0,458663.7,113.0,73805.13077675698,0.4848484848484849,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,49,4,겨울
1123075000,이문2동,동대문구,2025,2,0.28,21.01492537313433,36.95037593984962,8.17573801613864,55.80942132438793,8.17573801613864,54.95234493192133,0.0,0.4122541603630862,0.0416036308623298,0.5030257186081695,4.0,458663.7,113.0,73805.13077675698,0.2828282828282829,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,64,3,겨울
1123075000,이문2동,동대문구,2025,3,0.5,30.693351424694708,55.18563685636856,12.816012702212271,57.09215077060599,12.816012702212271,54.38376127689105,0.0,0.1089521165857043,0.0714781401804302,0.5142262317834837,4.0,458663.7,113.0,73805.13077675698,0.5050505050505051,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,48,4,봄
1123075000,이문2동,동대문구,2025,4,0.2,21.171107994389903,43.96072931276297,15.475366290050962,57.85747343148742,15.475366290050962,53.90063593004769,0.0,0.0087440381558028,0.0659777424483306,0.5166931637519873,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123075000,이문2동,동대문구,2025,5,0.2,19.22086720867209,38.00813008130081,18.31001973185041,60.480502744389646,18.35231900376151,49.464017185821696,0.0,0.0,0.0762620837808807,0.3125671321160043,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123075000,이문2동,동대문구,2025,6,0.2,18.87798036465638,34.32678821879383,25.319230769230767,65.24187368011944,26.00874425651762,42.7967032967033,0.0384615384615384,0.0,0.152014652014652,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,여름
1123075000,이문2동,동대문구,2025,7,0.36,14.936974789915965,24.88920056100982,30.246226415094338,66.67268462262909,35.43492057771896,44.64622641509434,0.5613207547169812,0.0,0.1242138364779874,0.0235849056603773,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,여름
1123075000,이문2동,동대문구,2025,8,0.26,13.74581005586592,23.02387640449438,29.304272151898733,71.56997575290791,33.74951557068957,47.232594936708864,0.4636075949367088,0.0,0.2215189873417721,0.0712025316455696,4.0,458663.7,113.0,73805.13077675698,0.2626262626262626,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,65,3,여름
1123075000,이문2동,동대문구,2025,11,0.2,19.791316526610643,37.83613445378151,13.848775319738763,63.014447975782126,13.848775319738763,52.90234375,0.0,0.0,0.02734375,0.453125,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,가을
1123075000,이문2동,동대문구,2025,12,0.2,19.155615696887686,31.104194857916102,11.534073340687,61.73551878781037,11.534073340687,53.43650793650794,0.0,0.2658730158730158,0.0833333333333333,0.5119047619047619,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,겨울
1123065000,장안1동,동대문구,2025,1,0.56,27.66124661246613,43.50269541778976,1.526122448979592,53.71904761904762,1.526122448979592,47.38231292517007,0.0,0.7836734693877551,0.0870748299319727,0.0,4.0,458663.7,113.0,73805.13077675698,0.5656565656565657,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,43,5,겨울
1123065000,장안1동,동대문구,2025,2,0.36,21.01492537313433,36.95037593984962,0.7470229007633588,49.52442748091603,0.7470229007633588,48.09160305343512,0.0,0.7938931297709924,0.0778625954198473,0.0480916030534351,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123065000,장안1동,동대문구,2025,3,0.58,30.693351424694708,55.18563685636856,9.883274021352314,51.23196217054113,9.883274021352314,46.99715302491103,0.0,0.1843416370106761,0.1316725978647686,0.0085409252669039,4.0,458663.7,113.0,73805.13077675698,0.5858585858585859,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,42,5,봄
1123065000,장안1동,동대문구,2025,4,0.2,21.171107994389903,43.96072931276297,15.866285714285716,53.55756668369729,15.8613719179319,47.51510204081632,0.0,0.0048979591836734,0.1444897959183673,0.04,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123065000,장안1동,동대문구,2025,5,0.2,19.22086720867209,38.00813008130081,20.093871217998448,59.371582528282,20.130780206485444,47.36074476338247,0.0054305663304887,0.0,0.138867339022498,0.0271528316524437,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123065000,장안1동,동대문구,2025,6,0.2,18.87798036465638,34.32678821879383,26.12468030690537,59.644914696911975,26.74627497361017,46.62276214833759,0.0703324808184143,0.0,0.0588235294117647,0.0076726342710997,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,여름
1123065000,장안1동,동대문구,2025,7,0.18,14.936974789915968,24.889200561009822,30.30010729613734,64.00467990133426,34.62756545239083,47.452789699570815,0.5053648068669528,0.0,0.0793991416309012,0.009656652360515,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123065000,장안1동,동대문구,2025,8,0.18,13.745810055865922,23.02387640449438,29.83275401069519,69.52815913014066,34.43775434133229,47.41577540106952,0.5026737967914439,0.0,0.1510695187165775,0.0053475935828877,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123065000,장안1동,동대문구,2025,9,0.0,8.987323943661972,18.44788732394366,25.11716469770674,69.88950660180681,25.81737411125352,47.02988186240445,0.0382209867963863,0.0,0.2328005559416261,0.0187630298818624,4.0,458663.7,113.0,73805.13077675698,0.0,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,84,1,가을
1123065000,장안1동,동대문구,2025,10,0.08,7.922644163150492,16.710267229254573,23.13125,71.8125,23.147882307316586,46.2,0.0,0.0,0.1958333333333333,0.0041666666666666,4.0,458663.7,113.0,73805.13077675698,0.0808080808080808,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,79,1,가을
1123065000,장안1동,동대문구,2025,11,0.28,19.791316526610643,37.83613445378151,9.337202380952382,63.27865297155104,9.337202380952382,47.07142857142857,0.0,0.1369047619047619,0.0744047619047619,0.0,4.0,458663.7,113.0,73805.13077675698,0.2828282828282829,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,64,3,가을
1123065000,장안1동,동대문구,2025,12,0.36,19.155615696887686,31.1041948579161,2.324702380952381,51.44047619047619,2.324702380952381,47.41666666666666,0.0,0.6607142857142857,0.1220238095238095,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123066000,장안2동,동대문구,2025,1,0.56,27.66124661246613,43.50269541778976,1.789767779390421,52.7762172702766,1.789767779390421,44.17489114658926,0.0,0.7597968069666183,0.1124818577648766,0.0,4.0,458663.7,113.0,73805.13077675698,0.5656565656565657,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,43,5,겨울
1123066000,장안2동,동대문구,2025,2,0.36,21.01492537313433,36.95037593984962,0.5435114503816794,50.2351145038168,0.5435114503816794,48.293129770992365,0.0,0.8076335877862595,0.082442748091603,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123066000,장안2동,동대문구,2025,3,0.58,30.693351424694708,55.18563685636856,9.720644216691069,51.60322108345535,9.720644216691069,47.87554904831625,0.0,0.2020497803806735,0.1317715959004392,0.0,4.0,458663.7,113.0,73805.13077675698,0.5858585858585859,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,42,5,봄
1123066000,장안2동,동대문구,2025,4,0.2,21.171107994389903,43.96072931276297,15.48543371522095,54.35850055943703,15.48426926278488,47.88379705400982,0.0,0.0147299509001636,0.1522094926350245,0.0065466448445171,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123066000,장안2동,동대문구,2025,5,0.2,19.22086720867209,38.00813008130081,19.94366640440598,58.388222001688746,19.968854018237035,46.24232887490165,0.001573564122738,0.0,0.1093627065302911,0.003933910306845,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123066000,장안2동,동대문구,2025,6,0.2,18.87798036465638,34.32678821879383,25.9213830755232,62.185934923124975,26.60442676270561,45.452229299363054,0.0527752502274795,0.0,0.0855323020928116,0.0009099181073703,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,여름
1123066000,장안2동,동대문구,2025,7,0.36,14.936974789915968,24.88920056100981,30.642836468885672,62.95775036046901,35.21155751769448,47.66425470332851,0.548480463096961,0.0,0.0441389290882778,0.1107091172214182,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,여름
1123066000,장안2동,동대문구,2025,8,0.18,13.745810055865924,23.02387640449438,30.00426470887274,66.85347912764733,34.2371987668908,49.59392049883086,0.470771628994544,0.0,0.0600155884645362,0.162120031176929,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123066000,장안2동,동대문구,2025,9,0.0,8.987323943661972,18.44788732394366,25.52438544739429,69.87217305801377,26.319122167581952,48.34808259587021,0.039331366764995,0.0,0.2369714847590953,0.0176991150442477,4.0,458663.7,113.0,73805.13077675698,0.0,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,84,1,가을
1123066000,장안2동,동대문구,2025,10,0.08,7.922644163150492,16.710267229254573,22.875,71.80833333333334,22.889380337624434,48.06666666666667,0.0,0.0,0.1916666666666666,0.0083333333333333,4.0,458663.7,113.0,73805.13077675698,0.0808080808080808,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,79,1,가을
1123066000,장안2동,동대문구,2025,11,0.28,19.791316526610643,37.83613445378151,9.2375,62.30052186224153,9.2375,46.535714285714285,0.0,0.1369047619047619,0.0386904761904761,0.0029761904761904,4.0,458663.7,113.0,73805.13077675698,0.2828282828282829,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,64,3,가을
1123066000,장안2동,동대문구,2025,12,0.36,19.155615696887686,31.1041948579161,2.4994047619047617,50.642857142857146,2.4994047619047617,47.11904761904762,0.0,0.6607142857142857,0.1726190476190476,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123054500,제기동,동대문구,2025,1,0.56,27.66124661246613,43.50269541778976,0.9471467391304348,54.95788043478261,0.9471467391304348,44.93885869565217,0.0,0.8342391304347826,0.0991847826086956,0.0,4.0,458663.7,113.0,73805.13077675698,0.5656565656565657,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,43,5,겨울
1123054500,제기동,동대문구,2025,2,0.36,21.01492537313433,36.95037593984962,0.4453576864535769,49.89649923896499,0.4453576864535769,45.29832572298326,0.0,0.7960426179604262,0.0852359208523592,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
1123054500,제기동,동대문구,2025,3,0.58,30.693351424694708,55.18563685636855,9.7691091954023,51.19383168047455,9.7691091954023,45.958333333333336,0.0,0.2025862068965517,0.139367816091954,0.0,4.0,458663.7,113.0,73805.13077675698,0.5858585858585859,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,42,5,봄
1123054500,제기동,동대문구,2025,4,0.2,21.171107994389903,43.96072931276297,14.70066964285714,58.31893347170411,14.7001957523082,46.82142857142857,0.0,0.0223214285714285,0.1116071428571428,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123054500,제기동,동대문구,2025,5,0.2,19.22086720867209,38.00813008130081,20.44973357015986,59.28682937740275,20.49596756449824,47.76376554174068,0.0017761989342806,0.0,0.127886323268206,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,봄
1123054500,제기동,동대문구,2025,6,0.2,18.87798036465638,34.32678821879383,25.85121495327103,62.81251569073649,26.50543452525278,48.8,0.0485981308411214,0.0,0.1009345794392523,0.0,4.0,458663.7,113.0,73805.13077675698,0.202020202020202,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,70,2,여름
1123054500,제기동,동대문구,2025,7,0.36,14.936974789915968,24.88920056100982,30.670193740685544,63.48663007644378,35.30420623542614,49.65722801788375,0.5469448584202683,0.0,0.0611028315946348,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,여름
1123054500,제기동,동대문구,2025,8,0.18,13.745810055865924,23.02387640449438,29.86366322008863,68.06797516621741,34.02611587866972,50.08271787296898,0.4460856720827179,0.0,0.1019202363367799,0.0,4.0,458663.7,113.0,73805.13077675698,0.1818181818181818,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,71,2,여름
1123054500,제기동,동대문구,2025,9,0.0,8.987323943661972,18.44788732394366,27.233219178082194,67.61643835616438,28.45341551755406,50.15068493150685,0.0821917808219178,0.0,0.2089041095890411,0.0,4.0,458663.7,113.0,73805.13077675698,0.0,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,84,1,가을
1123054500,제기동,동대문구,2025,12,0.36,19.155615696887686,31.104194857916102,2.7324324324324323,63.21621621621622,2.7324324324324323,43.86486486486486,0.0,0.7297297297297297,0.1081081081081081,0.0,4.0,458663.7,113.0,73805.13077675698,0.3636363636363636,0.0476049243772648,0.5555555555555556,0.969529550894622,0.9854042882975976,58,4,겨울
